timestamp,country,city,latitude,longitude,pm25,pm10,no2,so2,o3,co,aqi,temperature,humidity,wind_speed
2025-11-17 16:34:56.035687,Japan,Tokyo,35.6762,139.6503,28.482,66.3,64.28,16.094,49.28,0.165,85,33.889,81.759,4.559
2025-11-17 17:34:56.035687,US,New York,40.7128,-74.006,110.267,198.738,14.38,3.841,64.74,1.771,179,13.144,79.094,3.752
2025-11-17 17:34:56.035687,US,Los Angeles,34.0522,-118.2437,129.284,245.107,17.182,8.397,76.22,0.196,189,29.881,67.037,9.133
2025-11-17 17:34:56.035687,US,Chicago,41.8781,-87.6298,33.251,59.683,54.221,4.122,24.943,0.125,95,24.374,35.682,7.277
2025-11-17 17:34:56.035687,India,Mumbai,19.076,72.8777,76.701,144.344,36.569,5.282,42.809,0.689,162,6.726,40.36,2.071
2025-11-17 17:34:56.035687,India,Delhi,28.7041,77.1025,80.882,145.556,39.094,15.018,39.654,1.427,164,27.964,34.784,10.8
2025-11-17 17:34:56.035687,India,Bengaluru,12.9716,77.5946,64.828,110.78,45.516,5.158,24.305,1.605,156,10.02,79.531,2.373
2025-11-17 17:34:56.035687,UK,London,51.5074,-0.1278,129.77,249.921,64.722,9.686,56.512,0.401,189,21.596,39.705,9.507
2025-11-17 17:34:56.035687,Japan,Tokyo,35.6762,139.6503,75.518,179.171,33.0,19.498,66.991,1.136,161,20.498,58.056,2.862
2025-11-17 18:34:56.035687,US,New York,40.7128,-74.006,39.076,84.065,38.459,3.733,46.436,1.77,110,24.423,58.536,9.694
2025-11-17 18:34:56.035687,US,Los Angeles,34.0522,-118.2437,69.644,139.539,62.097,11.113,25.756,1.185,158,35.1,73.887,8.691
2025-11-17 18:34:56.035687,US,Chicago,41.8781,-87.6298,140.461,212.041,77.432,14.75,37.324,1.96,195,36.436,47.211,13.755
2025-11-17 18:34:56.035687,India,Mumbai,19.076,72.8777,130.323,208.433,77.266,14.844,30.557,1.301,190,8.953,83.185,6.762
2025-11-17 18:34:56.035687,India,Delhi,28.7041,77.1025,63.993,115.362,77.003,8.178,75.142,0.513,155,20.789,67.448,13.047
2025-11-17 18:34:56.035687,India,Bengaluru,12.9716,77.5946,107.893,222.789,60.274,11.805,57.067,1.324,178,26.976,43.958,9.985
2025-11-17 18:34:56.035687,UK,London,51.5074,-0.1278,49.644,83.872,58.474,11.707,64.256,1.683,136,25.19,52.483,7.804
2025-11-17 18:34:56.035687,Japan,Tokyo,35.6762,139.6503,18.241,35.638,79.109,14.557,51.65,0.793,64,38.218,56.732,4.051
2025-11-17 19:34:56.035687,US,New York,40.7128,-74.006,47.596,77.818,40.591,7.037,38.983,0.612,131,20.376,33.722,2.922
2025-11-17 19:34:56.035687,US,Los Angeles,34.0522,-118.2437,111.173,176.482,75.068,14.107,42.242,1.931,180,16.999,65.995,1.866
2025-11-17 19:34:56.035687,US,Chicago,41.8781,-87.6298,133.317,263.796,65.508,2.86,38.104,1.871,191,16.545,39.72,3.378
2025-11-17 19:34:56.035687,India,Mumbai,19.076,72.8777,101.837,233.276,35.241,17.009,41.765,1.352,175,18.229,73.587,5.03
2025-11-17 19:34:56.035687,India,Delhi,28.7041,77.1025,104.871,259.785,76.005,18.821,65.322,0.838,176,7.739,57.252,4.683
2025-11-17 19:34:56.035687,India,Bengaluru,12.9716,77.5946,89.233,156.675,74.343,14.605,63.619,1.863,168,28.358,44.647,9.173
2025-11-17 19:34:56.035687,UK,London,51.5074,-0.1278,136.67,340.009,30.889,18.977,73.109,0.415,193,8.262,33.254,8.492
2025-11-17 19:34:56.035687,Japan,Tokyo,35.6762,139.6503,53.214,129.265,76.38,12.951,51.512,0.893,145,13.094,65.811,9.535
2025-11-17 20:34:56.035687,US,New York,40.7128,-74.006,96.599,191.614,50.926,11.052,75.629,0.285,172,16.019,80.657,1.551
2025-11-17 20:34:56.035687,US,Los Angeles,34.0522,-118.2437,100.657,160.427,22.883,13.674,65.44,1.377,174,23.904,36.078,1.137
2025-11-17 20:34:56.035687,US,Chicago,41.8781,-87.6298,122.437,224.419,63.019,8.147,59.473,0.834,186,33.821,51.172,1.105
2025-11-17 20:34:56.035687,India,Mumbai,19.076,72.8777,145.2,332.875,35.39,5.693,52.215,1.083,197,37.113,41.967,2.324
2025-11-17 20:34:56.035687,India,Delhi,28.7041,77.1025,42.031,75.735,68.635,19.441,51.355,0.626,117,39.525,75.348,2.292
2025-11-17 20:34:56.035687,India,Bengaluru,12.9716,77.5946,91.128,155.332,46.511,4.892,57.79,1.817,169,19.264,89.554,2.264
2025-11-17 20:34:56.035687,UK,London,51.5074,-0.1278,104.553,250.719,23.634,19.903,73.481,0.367,176,26.669,75.461,13.751
2025-11-17 20:34:56.035687,Japan,Tokyo,35.6762,139.6503,66.791,139.132,23.834,16.579,67.818,1.312,157,19.459,85.772,11.044
2025-11-17 21:34:56.035687,US,New York,40.7128,-74.006,51.698,90.282,78.763,7.243,46.756,1.698,141,16.913,51.911,12.659
2025-11-17 21:34:56.035687,US,Los Angeles,34.0522,-118.2437,11.797,23.435,64.672,3.5,47.668,1.281,49,10.821,58.074,1.266
2025-11-17 21:34:56.035687,US,Chicago,41.8781,-87.6298,69.08,157.167,17.919,14.241,64.779,0.436,158,11.871,31.786,14.502
2025-11-17 21:34:56.035687,India,Mumbai,19.076,72.8777,96.707,174.771,61.291,6.509,65.342,1.508,172,7.674,75.638,14.581
2025-11-17 21:34:56.035687,India,Delhi,28.7041,77.1025,36.149,68.0,79.701,19.837,56.273,0.976,103,31.387,62.874,11.783
2025-11-17 21:34:56.035687,India,Bengaluru,12.9716,77.5946,51.083,114.031,49.308,9.699,55.915,0.139,139,35.938,51.66,14.81
2025-11-17 21:34:56.035687,UK,London,51.5074,-0.1278,46.751,103.321,29.027,4.395,35.375,0.152,129,18.829,58.43,11.68
2025-11-17 21:34:56.035687,Japan,Tokyo,35.6762,139.6503,118.567,243.338,60.08,18.427,20.787,0.118,184,20.117,77.837,8.746
2025-11-17 22:34:56.035687,US,New York,40.7128,-74.006,131.639,256.993,51.97,19.618,22.93,1.984,190,38.921,47.77,6.842
2025-11-17 22:34:56.035687,US,Los Angeles,34.0522,-118.2437,142.724,311.11,73.288,17.33,22.284,1.378,196,27.028,73.353,5.673
2025-11-17 22:34:56.035687,US,Chicago,41.8781,-87.6298,47.152,110.429,71.98,4.725,22.193,0.834,130,12.546,65.357,5.733
2025-11-17 22:34:56.035687,India,Mumbai,19.076,72.8777,113.943,266.438,56.003,3.168,34.022,1.776,181,17.167,44.161,1.191
2025-11-17 22:34:56.035687,India,Delhi,28.7041,77.1025,16.572,32.09,29.581,8.808,66.847,1.051,60,17.717,64.366,13.348
2025-11-17 22:34:56.035687,India,Bengaluru,12.9716,77.5946,10.437,17.476,43.111,19.276,35.821,0.269,43,21.85,62.13,13.031
2025-11-17 22:34:56.035687,UK,London,51.5074,-0.1278,62.5,154.953,17.865,19.446,45.512,1.154,155,17.586,52.566,8.015
2025-11-17 22:34:56.035687,Japan,Tokyo,35.6762,139.6503,79.101,147.798,20.189,3.035,33.316,0.665,163,5.288,58.382,7.632
2025-11-17 23:34:56.035687,US,New York,40.7128,-74.006,32.539,79.0,15.398,19.832,56.153,1.992,94,21.153,37.472,13.812
2025-11-17 23:34:56.035687,US,Los Angeles,34.0522,-118.2437,118.139,273.561,45.753,6.091,37.411,1.671,183,28.022,33.212,11.085
2025-11-17 23:34:56.035687,US,Chicago,41.8781,-87.6298,112.265,246.625,68.844,2.153,24.634,1.633,180,20.976,86.787,10.474
2025-11-17 23:34:56.035687,India,Mumbai,19.076,72.8777,46.564,94.33,18.376,2.58,49.692,0.504,128,28.744,35.06,4.618
2025-11-17 23:34:56.035687,India,Delhi,28.7041,77.1025,114.717,267.967,41.269,12.446,43.221,1.114,182,27.306,66.333,6.515
2025-11-17 23:34:56.035687,India,Bengaluru,12.9716,77.5946,117.355,196.362,65.344,16.161,39.031,1.802,183,30.449,59.865,1.678
2025-11-17 23:34:56.035687,UK,London,51.5074,-0.1278,82.461,153.254,75.633,3.964,28.632,1.942,165,8.721,59.845,10.752
2025-11-17 23:34:56.035687,Japan,Tokyo,35.6762,139.6503,143.357,248.766,24.112,17.929,57.513,1.654,196,25.745,78.926,13.244
2025-11-18 00:34:56.035687,US,New York,40.7128,-74.006,113.32,250.145,59.765,5.963,75.154,0.316,181,21.594,83.928,3.998
2025-11-18 00:34:56.035687,US,Los Angeles,34.0522,-118.2437,129.783,199.562,56.417,5.085,25.711,0.337,189,9.672,55.656,3.258
2025-11-18 00:34:56.035687,US,Chicago,41.8781,-87.6298,125.002,257.082,69.93,7.037,42.858,1.98,187,29.239,83.978,8.072
2025-11-18 00:34:56.035687,India,Mumbai,19.076,72.8777,137.872,247.16,56.859,5.053,53.912,1.753,194,8.214,63.632,11.912
2025-11-18 00:34:56.035687,India,Delhi,28.7041,77.1025,74.738,160.716,30.311,7.13,56.459,0.386,161,26.126,32.806,9.708
2025-11-18 00:34:56.035687,India,Bengaluru,12.9716,77.5946,136.431,257.261,22.083,18.935,68.621,0.662,193,36.874,86.093,12.198
2025-11-18 00:34:56.035687,UK,London,51.5074,-0.1278,83.538,203.773,75.994,6.498,78.992,1.211,165,32.361,79.393,1.309
2025-11-18 00:34:56.035687,Japan,Tokyo,35.6762,139.6503,93.261,232.035,51.975,18.192,46.274,0.201,170,37.79,81.17,9.188
2025-11-18 01:34:56.035687,US,New York,40.7128,-74.006,139.411,266.522,43.663,9.169,43.123,0.99,194,11.031,36.213,6.773
2025-11-18 01:34:56.035687,US,Los Angeles,34.0522,-118.2437,83.343,166.389,33.047,4.32,25.672,0.279,165,17.897,35.862,5.973
2025-11-18 01:34:56.035687,US,Chicago,41.8781,-87.6298,54.113,95.496,46.474,2.304,29.992,0.462,147,34.419,88.337,5.719
2025-11-18 01:34:56.035687,India,Mumbai,19.076,72.8777,77.846,162.725,65.742,13.742,27.238,0.204,163,17.349,44.759,4.605
2025-11-18 01:34:56.035687,India,Delhi,28.7041,77.1025,15.719,26.198,33.27,6.237,76.003,0.889,59,26.763,82.47,4.225
2025-11-18 01:34:56.035687,India,Bengaluru,12.9716,77.5946,93.409,218.977,20.597,10.134,28.954,0.415,171,17.773,65.957,7.469
2025-11-18 01:34:56.035687,UK,London,51.5074,-0.1278,117.328,272.325,70.012,7.256,68.036,0.737,183,27.295,38.025,7.592
2025-11-18 01:34:56.035687,Japan,Tokyo,35.6762,139.6503,84.711,176.539,30.918,10.08,62.836,1.212,166,6.416,73.873,4.181
2025-11-18 02:34:56.035687,US,New York,40.7128,-74.006,78.966,150.476,39.125,3.732,52.938,1.116,163,25.402,42.597,2.602
2025-11-18 02:34:56.035687,US,Los Angeles,34.0522,-118.2437,93.611,172.875,78.768,11.599,75.306,1.529,171,12.295,64.152,9.818
2025-11-18 02:34:56.035687,US,Chicago,41.8781,-87.6298,100.146,165.539,21.683,17.611,64.0,0.85,174,29.146,63.426,9.531
2025-11-18 02:34:56.035687,India,Mumbai,19.076,72.8777,80.015,143.857,24.163,9.185,54.213,0.123,164,5.963,51.832,4.611
2025-11-18 02:34:56.035687,India,Delhi,28.7041,77.1025,49.609,111.818,48.103,9.187,62.415,0.462,136,16.346,37.782,9.846
2025-11-18 02:34:56.035687,India,Bengaluru,12.9716,77.5946,128.51,220.891,47.2,9.635,49.289,0.971,189,27.906,49.606,12.194
2025-11-18 02:34:56.035687,UK,London,51.5074,-0.1278,55.054,101.011,64.97,9.581,26.909,1.455,149,18.561,87.147,12.138
2025-11-18 02:34:56.035687,Japan,Tokyo,35.6762,139.6503,30.037,66.403,10.071,13.495,33.659,0.958,89,29.178,34.307,7.037
2025-11-18 03:34:56.035687,US,New York,40.7128,-74.006,21.013,44.921,53.17,6.452,20.938,0.839,70,35.374,41.445,10.366
2025-11-18 03:34:56.035687,US,Los Angeles,34.0522,-118.2437,37.851,60.505,42.35,18.457,64.968,1.628,107,35.272,36.704,5.683
2025-11-18 03:34:56.035687,US,Chicago,41.8781,-87.6298,18.224,32.025,70.32,3.193,64.136,0.896,64,23.549,61.401,6.894
2025-11-18 03:34:56.035687,India,Mumbai,19.076,72.8777,139.091,265.094,15.576,7.745,71.59,0.525,194,36.269,74.846,4.415
2025-11-18 03:34:56.035687,India,Delhi,28.7041,77.1025,114.565,235.872,56.413,10.514,36.869,0.249,181,5.562,52.955,2.527
2025-11-18 03:34:56.035687,India,Bengaluru,12.9716,77.5946,97.829,203.091,68.495,11.686,32.131,1.555,173,37.132,81.852,12.183
2025-11-18 03:34:56.035687,UK,London,51.5074,-0.1278,75.752,116.81,54.306,11.164,44.874,0.108,161,34.294,88.914,7.61
2025-11-18 03:34:56.035687,Japan,Tokyo,35.6762,139.6503,127.111,237.166,23.877,12.445,71.827,1.607,188,36.517,55.735,12.624
2025-11-18 04:34:56.035687,US,New York,40.7128,-74.006,61.854,133.01,46.566,2.359,35.811,0.883,154,21.618,59.146,3.896
2025-11-18 04:34:56.035687,US,Los Angeles,34.0522,-118.2437,72.587,143.625,50.451,5.31,49.948,1.955,160,6.827,49.857,9.787
2025-11-18 04:34:56.035687,US,Chicago,41.8781,-87.6298,114.84,252.473,70.685,12.81,67.29,1.333,182,7.562,42.809,4.2
2025-11-18 04:34:56.035687,India,Mumbai,19.076,72.8777,12.326,28.532,10.851,5.264,67.686,0.37,51,8.838,57.512,3.06
2025-11-18 04:34:56.035687,India,Delhi,28.7041,77.1025,122.955,231.269,33.539,7.591,72.577,0.821,186,21.432,44.27,6.006
2025-11-18 04:34:56.035687,India,Bengaluru,12.9716,77.5946,28.327,62.16,24.127,9.227,49.799,1.241,85,31.59,89.686,5.095
2025-11-18 04:34:56.035687,UK,London,51.5074,-0.1278,90.871,194.08,79.521,14.662,28.252,0.314,169,30.758,87.251,12.531
2025-11-18 04:34:56.035687,Japan,Tokyo,35.6762,139.6503,34.983,80.228,25.849,10.596,38.239,0.206,99,23.056,59.611,12.068
2025-11-18 05:34:56.035687,US,New York,40.7128,-74.006,82.446,185.534,38.684,19.708,59.225,0.316,165,39.171,84.601,3.944
2025-11-18 05:34:56.035687,US,Los Angeles,34.0522,-118.2437,107.952,248.82,32.488,18.028,37.503,1.739,178,17.288,86.135,8.185
2025-11-18 05:34:56.035687,US,Chicago,41.8781,-87.6298,96.294,171.969,70.207,12.153,78.699,0.411,172,39.353,54.986,4.955
2025-11-18 05:34:56.035687,India,Mumbai,19.076,72.8777,80.224,182.457,24.03,16.171,60.76,1.052,164,32.335,50.843,14.62
2025-11-18 05:34:56.035687,India,Delhi,28.7041,77.1025,63.281,131.965,31.07,14.586,58.26,0.993,155,22.668,53.271,9.31
2025-11-18 05:34:56.035687,India,Bengaluru,12.9716,77.5946,95.447,225.167,55.559,19.189,69.774,1.29,172,9.565,62.69,2.506
2025-11-18 05:34:56.035687,UK,London,51.5074,-0.1278,67.508,131.954,68.448,2.753,28.672,1.774,157,14.015,37.925,1.109
2025-11-18 05:34:56.035687,Japan,Tokyo,35.6762,139.6503,89.272,196.39,39.879,10.136,76.939,1.682,168,11.058,43.491,5.181
2025-11-18 06:34:56.035687,US,New York,40.7128,-74.006,33.743,83.026,31.63,12.406,33.161,1.108,97,34.506,50.338,8.452
2025-11-18 06:34:56.035687,US,Los Angeles,34.0522,-118.2437,32.527,75.286,20.104,4.121,62.435,1.205,94,29.491,34.637,8.623
2025-11-18 06:34:56.035687,US,Chicago,41.8781,-87.6298,72.54,132.679,19.104,13.414,38.763,1.259,160,18.848,73.078,10.88
2025-11-18 06:34:56.035687,India,Mumbai,19.076,72.8777,116.576,228.571,49.679,12.574,23.572,1.687,183,7.521,32.843,4.573
2025-11-18 06:34:56.035687,India,Delhi,28.7041,77.1025,90.752,138.678,51.736,3.672,34.77,0.483,169,31.65,80.575,13.051
2025-11-18 06:34:56.035687,India,Bengaluru,12.9716,77.5946,63.967,137.247,43.447,7.78,43.947,1.387,155,23.416,46.464,10.053
2025-11-18 06:34:56.035687,UK,London,51.5074,-0.1278,20.433,46.436,19.786,12.888,60.731,0.235,69,7.344,41.416,11.313
2025-11-18 06:34:56.035687,Japan,Tokyo,35.6762,139.6503,67.778,124.777,38.835,15.328,64.391,1.972,157,8.172,63.642,4.263
2025-11-18 07:34:56.035687,US,New York,40.7128,-74.006,141.486,299.002,29.072,8.515,61.085,1.842,195,25.738,81.517,1.267
2025-11-18 07:34:56.035687,US,Los Angeles,34.0522,-118.2437,127.993,300.974,26.12,10.177,73.138,1.72,188,16.342,83.334,7.458
2025-11-18 07:34:56.035687,US,Chicago,41.8781,-87.6298,65.952,110.487,60.498,11.276,53.344,0.585,156,36.81,45.687,2.933
2025-11-18 07:34:56.035687,India,Mumbai,19.076,72.8777,73.549,182.742,34.913,6.824,36.129,0.888,160,20.243,68.016,11.593
2025-11-18 07:34:56.035687,India,Delhi,28.7041,77.1025,74.709,147.561,65.754,3.013,76.211,1.127,161,30.846,55.537,14.176
2025-11-18 07:34:56.035687,India,Bengaluru,12.9716,77.5946,48.048,96.892,78.318,11.384,43.166,1.145,132,38.13,66.472,7.766
2025-11-18 07:34:56.035687,UK,London,51.5074,-0.1278,12.385,20.491,74.96,14.346,75.894,1.743,52,24.939,67.068,13.003
2025-11-18 07:34:56.035687,Japan,Tokyo,35.6762,139.6503,75.412,183.362,51.31,14.601,48.012,1.72,161,20.598,61.753,10.756
2025-11-18 08:34:56.035687,US,New York,40.7128,-74.006,75.27,163.503,57.147,6.262,65.679,1.949,161,28.5,67.388,6.892
2025-11-18 08:34:56.035687,US,Los Angeles,34.0522,-118.2437,39.203,86.803,58.884,2.154,63.316,1.249,110,7.707,52.641,13.956
2025-11-18 08:34:56.035687,US,Chicago,41.8781,-87.6298,104.326,165.309,61.854,3.188,63.831,0.288,176,6.508,66.128,9.956
2025-11-18 08:34:56.035687,India,Mumbai,19.076,72.8777,63.962,136.459,34.917,18.814,48.875,0.223,155,15.272,56.27,11.276
2025-11-18 08:34:56.035687,India,Delhi,28.7041,77.1025,51.775,127.564,16.08,16.41,22.973,1.553,141,26.614,83.35,7.527
2025-11-18 08:34:56.035687,India,Bengaluru,12.9716,77.5946,41.597,63.167,35.778,13.576,29.804,1.054,116,28.817,71.647,10.622
2025-11-18 08:34:56.035687,UK,London,51.5074,-0.1278,86.781,199.304,69.574,12.623,52.536,0.471,167,21.408,85.498,8.968
2025-11-18 08:34:56.035687,Japan,Tokyo,35.6762,139.6503,60.814,108.003,33.366,15.277,65.711,0.779,154,27.716,75.319,3.602
2025-11-18 09:34:56.035687,US,New York,40.7128,-74.006,43.487,91.023,64.218,3.594,46.85,1.575,121,7.794,63.342,13.678
2025-11-18 09:34:56.035687,US,Los Angeles,34.0522,-118.2437,81.863,178.663,39.387,16.061,30.925,1.339,165,10.345,73.493,8.977
2025-11-18 09:34:56.035687,US,Chicago,41.8781,-87.6298,70.884,169.306,50.733,5.802,76.182,0.14,159,13.545,85.525,5.048
2025-11-18 09:34:56.035687,India,Mumbai,19.076,72.8777,22.282,44.826,79.118,4.295,52.847,0.636,72,31.81,60.913,7.522
2025-11-18 09:34:56.035687,India,Delhi,28.7041,77.1025,146.905,318.473,64.993,11.274,26.654,0.446,198,9.486,77.482,12.93
2025-11-18 09:34:56.035687,India,Bengaluru,12.9716,77.5946,36.569,83.345,74.513,19.46,73.82,1.096,104,39.468,58.835,4.545
2025-11-18 09:34:56.035687,UK,London,51.5074,-0.1278,11.866,18.799,76.177,16.529,48.358,0.499,49,35.585,84.585,8.555
2025-11-18 09:34:56.035687,Japan,Tokyo,35.6762,139.6503,94.766,205.588,12.544,10.639,58.092,1.017,171,31.159,85.48,13.602
2025-11-18 10:34:56.035687,US,New York,40.7128,-74.006,101.744,153.187,10.041,12.05,68.852,0.489,175,22.08,58.879,2.043
2025-11-18 10:34:56.035687,US,Los Angeles,34.0522,-118.2437,125.488,280.164,74.598,18.53,67.444,0.843,187,7.566,44.36,8.191
2025-11-18 10:34:56.035687,US,Chicago,41.8781,-87.6298,119.722,262.634,37.632,18.743,71.394,1.851,184,27.018,60.527,11.344
2025-11-18 10:34:56.035687,India,Mumbai,19.076,72.8777,111.216,246.277,33.155,7.457,27.152,1.45,180,19.343,76.425,8.758
2025-11-18 10:34:56.035687,India,Delhi,28.7041,77.1025,22.988,56.942,73.582,7.865,62.543,0.859,74,21.816,35.23,12.378
2025-11-18 10:34:56.035687,India,Bengaluru,12.9716,77.5946,114.106,236.033,35.176,11.177,28.006,0.483,181,39.245,52.216,2.375
2025-11-18 10:34:56.035687,UK,London,51.5074,-0.1278,20.227,43.066,28.964,12.892,34.045,1.699,68,5.331,82.882,14.11
2025-11-18 10:34:56.035687,Japan,Tokyo,35.6762,139.6503,125.881,268.65,79.955,13.928,78.925,1.939,187,29.825,66.589,2.387
2025-11-18 11:34:56.035687,US,New York,40.7128,-74.006,115.743,203.412,38.715,15.81,21.892,1.889,182,38.777,41.203,14.091
2025-11-18 11:34:56.035687,US,Los Angeles,34.0522,-118.2437,103.659,180.84,43.297,4.447,67.934,0.591,176,37.928,39.99,7.336
2025-11-18 11:34:56.035687,US,Chicago,41.8781,-87.6298,135.949,304.515,54.64,12.095,30.916,0.451,193,27.653,73.166,11.668
2025-11-18 11:34:56.035687,India,Mumbai,19.076,72.8777,140.38,287.233,46.477,12.322,39.908,1.728,195,24.063,62.39,11.36
2025-11-18 11:34:56.035687,India,Delhi,28.7041,77.1025,83.297,150.323,72.201,17.253,59.197,1.835,165,11.445,52.966,3.033
2025-11-18 11:34:56.035687,India,Bengaluru,12.9716,77.5946,54.266,108.102,51.171,10.734,26.543,0.303,147,23.887,32.708,1.055
2025-11-18 11:34:56.035687,UK,London,51.5074,-0.1278,95.457,210.186,35.249,19.755,25.157,0.402,172,16.876,80.606,9.75
2025-11-18 11:34:56.035687,Japan,Tokyo,35.6762,139.6503,94.014,186.552,25.733,4.94,49.111,1.23,171,12.812,49.833,2.485
2025-11-18 12:34:56.035687,US,New York,40.7128,-74.006,51.027,79.674,14.38,3.288,75.76,0.507,139,32.559,43.637,14.735
2025-11-18 12:34:56.035687,US,Los Angeles,34.0522,-118.2437,41.375,98.399,76.85,15.912,62.764,1.018,115,19.987,66.347,14.761
2025-11-18 12:34:56.035687,US,Chicago,41.8781,-87.6298,69.609,119.86,15.631,16.919,52.753,1.65,158,5.729,64.216,12.444
2025-11-18 12:34:56.035687,India,Mumbai,19.076,72.8777,37.026,73.116,45.773,17.836,39.688,1.204,105,24.209,48.104,4.483
2025-11-18 12:34:56.035687,India,Delhi,28.7041,77.1025,64.498,140.452,62.794,18.779,54.758,1.987,156,22.197,39.954,10.866
2025-11-18 12:34:56.035687,India,Bengaluru,12.9716,77.5946,89.409,183.044,40.576,15.019,69.633,1.512,169,35.545,72.951,6.512
2025-11-18 12:34:56.035687,UK,London,51.5074,-0.1278,11.821,26.839,70.218,17.139,21.72,1.435,49,15.635,81.326,13.608
2025-11-18 12:34:56.035687,Japan,Tokyo,35.6762,139.6503,107.677,218.142,29.174,5.252,70.485,1.612,178,19.741,62.796,14.047
2025-11-18 13:34:56.035687,US,New York,40.7128,-74.006,70.833,172.025,28.69,6.122,45.557,1.334,159,26.967,88.156,7.035
2025-11-18 13:34:56.035687,US,Los Angeles,34.0522,-118.2437,53.866,123.541,36.175,15.148,65.625,1.702,146,9.156,48.799,3.798
2025-11-18 13:34:56.035687,US,Chicago,41.8781,-87.6298,87.178,176.004,37.035,11.423,47.444,1.487,167,11.505,61.12,13.084
2025-11-18 13:34:56.035687,India,Mumbai,19.076,72.8777,116.454,217.868,52.806,18.557,69.212,1.696,182,23.139,57.357,9.087
2025-11-18 13:34:56.035687,India,Delhi,28.7041,77.1025,107.921,189.891,13.831,19.299,27.702,1.073,178,11.548,50.303,13.426
2025-11-18 13:34:56.035687,India,Bengaluru,12.9716,77.5946,139.741,212.915,40.393,4.603,29.632,1.326,194,28.266,57.169,3.367
2025-11-18 13:34:56.035687,UK,London,51.5074,-0.1278,35.419,77.175,41.673,3.921,43.997,0.244,101,34.038,59.714,6.892
2025-11-18 13:34:56.035687,Japan,Tokyo,35.6762,139.6503,103.772,236.407,78.572,18.999,29.623,0.873,176,21.672,34.17,8.046
2025-11-18 14:34:56.035687,US,New York,40.7128,-74.006,28.441,49.489,63.915,17.872,43.99,1.914,85,21.224,42.492,10.133
2025-11-18 14:34:56.035687,US,Los Angeles,34.0522,-118.2437,116.244,228.66,32.05,10.169,60.488,1.885,182,15.278,70.645,1.731
2025-11-18 14:34:56.035687,US,Chicago,41.8781,-87.6298,36.103,58.652,29.941,7.69,77.833,1.53,102,18.254,71.728,12.242
2025-11-18 14:34:56.035687,India,Mumbai,19.076,72.8777,77.466,150.066,73.427,4.151,33.553,0.184,162,35.374,47.17,14.893
2025-11-18 14:34:56.035687,India,Delhi,28.7041,77.1025,54.726,125.764,29.696,19.262,21.157,0.733,148,37.14,40.606,3.995
2025-11-18 14:34:56.035687,India,Bengaluru,12.9716,77.5946,21.797,42.631,27.061,18.782,72.096,1.961,71,30.851,53.243,8.645
2025-11-18 14:34:56.035687,UK,London,51.5074,-0.1278,110.188,213.779,59.33,17.696,78.172,0.362,179,30.612,58.861,1.64
2025-11-18 14:34:56.035687,Japan,Tokyo,35.6762,139.6503,126.255,235.533,25.74,3.956,54.177,1.03,188,17.129,37.577,2.572
2025-11-18 15:34:56.035687,US,New York,40.7128,-74.006,104.277,184.048,50.908,15.143,67.325,1.595,176,27.412,56.472,1.726
2025-11-18 15:34:56.035687,US,Los Angeles,34.0522,-118.2437,98.087,222.127,71.116,8.212,74.549,1.772,173,27.68,69.281,12.417
2025-11-18 15:34:56.035687,US,Chicago,41.8781,-87.6298,59.516,111.374,46.429,5.572,20.473,0.639,153,15.932,51.293,8.235
2025-11-18 15:34:56.035687,India,Mumbai,19.076,72.8777,74.068,155.827,72.429,17.184,27.807,1.306,161,38.796,56.882,5.043
2025-11-18 15:34:56.035687,India,Delhi,28.7041,77.1025,55.288,96.684,12.848,18.703,33.7,0.494,150,10.444,44.898,13.454
2025-11-18 15:34:56.035687,India,Bengaluru,12.9716,77.5946,66.22,136.104,51.003,6.573,33.389,0.385,157,33.305,58.481,7.294
2025-11-18 15:34:56.035687,UK,London,51.5074,-0.1278,10.645,22.804,20.046,12.862,74.017,1.82,44,23.784,42.345,2.363
2025-11-18 15:34:56.035687,Japan,Tokyo,35.6762,139.6503,33.259,52.907,22.646,11.331,67.319,0.297,95,32.401,44.718,1.708
2025-11-18 16:34:56.035687,US,New York,40.7128,-74.006,19.049,44.103,61.918,16.982,40.718,0.665,66,10.435,55.719,12.716
2025-11-18 16:34:56.035687,US,Los Angeles,34.0522,-118.2437,17.281,34.926,75.3,2.094,35.289,0.964,62,8.649,34.967,14.634
2025-11-18 16:34:56.035687,US,Chicago,41.8781,-87.6298,41.964,91.735,39.191,8.96,52.061,0.186,117,21.011,40.926,13.72
2025-11-18 16:34:56.035687,India,Mumbai,19.076,72.8777,122.259,217.409,25.771,16.003,72.408,1.989,185,38.606,78.371,5.215
2025-11-18 16:34:56.035687,India,Delhi,28.7041,77.1025,19.114,35.971,52.11,15.725,53.107,1.115,66,30.373,72.824,14.282
2025-11-18 16:34:56.035687,India,Bengaluru,12.9716,77.5946,108.148,172.941,61.243,16.528,52.889,1.884,178,10.852,50.681,8.03
2025-11-18 16:34:56.035687,UK,London,51.5074,-0.1278,59.755,146.503,16.317,16.064,49.642,0.282,153,38.996,53.344,10.923
2025-11-18 16:34:56.035687,Japan,Tokyo,35.6762,139.6503,138.546,277.79,47.711,13.283,63.768,0.662,194,15.278,30.493,5.953
2025-11-18 17:34:56.035687,US,New York,40.7128,-74.006,125.716,297.913,61.452,13.248,66.61,1.864,187,35.548,59.831,11.37
